EventID	Timestamp	NodeID	Location	EventType	Temperature_C	Humidity_pct	Wind_kmh	Vibration_g	PoissonLambda	PoissonK	PoissonProbability	Magnitude
EVT-233067	2026-06-03T19:00:39.211506300	NODE-036	Limonlu	Sis Yoðunlaþmasý	22,02	65	10	0,1353	0,5	23	0	0,498
EVT-698928	2026-06-03T19:00:39.211506300	NODE-035	Yeniyurt	Sis Yoðunlaþmasý	23,9	65	10	0,1505	0,5	23	0	0,7976
EVT-696254	2026-06-03T19:00:39.211506300	NODE-014	Viraj Bölgesi	Mikro Heyelan	24,79	65	10	0,6928	0,5	23	0	0,4114
EVT-469957	2026-06-03T19:00:31.217483600	NODE-042	Alanya Uçurum	Düþük Görüþ	22,44	63	10,5	0,7143	0,5	23	0	0,5873
EVT-707130	2026-06-03T19:00:31.217483600	NODE-005	Yüksek Viraj	Mikro Heyelan	24,24	63	10,5	0,6702	0,5	23	0	0,9047
EVT-719771	2026-06-03T19:00:31.217483600	NODE-004	Kaledran	Düþük Görüþ	22,94	63	10,5	0,9013	0,5	23	0	0,6352
EVT-572402	2026-06-03T19:00:31.217483600	NODE-003	Koru Burnu	Mikro Heyelan	23,15	63	10,5	1,0594	0,5	23	0	0,86
EVT-537192	2026-06-03T19:00:31.217483600	NODE-002	Alanya-Gazipaþa	Þiddetli Rüzgar	24,99	63	10,5	0,1432	0,5	23	0	0,4474
EVT-855588	2026-06-03T19:00:23.211763200	NODE-044	Bozyazý Kritik	Mikro Heyelan	22,15	63	10,5	0,7329	0,5	25	0	0,4605
EVT-212731	2026-06-03T19:00:23.211763200	NODE-043	Kayalýk Tepe	Kaya Titreþimi	23,2	63	10,5	0,7189	0,5	25	0	0,4406
EVT-841086	2026-06-03T19:00:23.211763200	NODE-042	Alanya Uçurum	Düþük Görüþ	24,54	63	10,5	1,1138	0,5	25	0	0,8795
EVT-806899	2026-06-03T19:00:23.211763200	NODE-042	Alanya Uçurum	Düþük Görüþ	25,01	63	10,5	1,1138	0,5	25	0	0,4175
EVT-781554	2026-06-03T19:00:23.211763200	NODE-028	Kýyý Kesiði-2	Mikro Heyelan	24	63	10,5	0,1178	0,5	25	0	0,7844
EVT-155555	2026-06-03T19:00:23.211763200	NODE-027	Hacýkýrý	Kaygan Yol	24,78	63	10,5	0,2053	0,5	25	0	0,8494
EVT-436003	2026-06-03T19:00:23.211763200	NODE-026	Bozyazý Doðu	Þiddetli Rüzgar	23,01	63	10,5	0,1301	0,5	25	0	0,9045
EVT-208941	2026-06-03T19:00:23.211763200	NODE-014	Viraj Bölgesi	Þiddetli Rüzgar	24,25	63	10,5	0,6772	0,5	25	0	0,6721
EVT-790718	2026-06-03T19:00:23.211763200	NODE-013	Karakabaklar	Kaya Titreþimi	24,03	63	10,5	0,6382	0,5	25	0	0,5334
EVT-332013	2026-06-03T19:00:23.211763200	NODE-012	Sarýsu	Ani Yaðýþ	24,93	63	10,5	0,0987	0,5	25	0	0,8619
EVT-620465	2026-06-03T19:00:23.211763200	NODE-011	Kayalýk Bölge	Kaya Titreþimi	24,5	63	10,5	0,4392	0,5	25	0	0,9403
EVT-062504	2026-06-03T19:00:23.211763200	NODE-006	Kýyý Kesiði	Þiddetli Rüzgar	23,67	63	10,5	0,1186	0,5	25	0	0,6186
EVT-561001	2026-06-03T19:00:23.211763200	NODE-005	Yüksek Viraj	Düþük Görüþ	22,56	63	10,5	0,8242	0,5	25	0	0,7673
EVT-817828	2026-06-03T19:00:23.211763200	NODE-004	Kaledran	Þiddetli Rüzgar	23,34	63	10,5	0,4508	0,5	25	0	0,5818
EVT-450573	2026-06-03T19:00:23.211763200	NODE-003	Koru Burnu	Kaya Titreþimi	23,84	63	10,5	0,567	0,5	25	0	0,9757
EVT-618845	2026-06-03T19:00:23.211763200	NODE-003	Koru Burnu	Þiddetli Rüzgar	22,23	63	10,5	0,567	0,5	25	0	0,7758
EVT-577190	2026-06-03T19:00:23.211763200	NODE-002	Alanya-Gazipaþa	Þiddetli Rüzgar	24,69	63	10,5	0,1663	0,5	25	0	0,7015
EVT-325403	2026-06-03T19:00:23.211763200	NODE-002	Alanya-Gazipaþa	Kaygan Yol	22,48	63	10,5	0,1663	0,5	25	0	0,5013
EVT-481238	2026-06-03T19:00:23.211763200	NODE-001	Alanya Doðu	Sis Yoðunlaþmasý	23,33	63	10,5	0,1756	0,5	25	0	0,7559
EVT-299866	2026-06-03T19:00:23.211763200	NODE-001	Alanya Doðu	Kaygan Yol	22,85	63	10,5	0,1756	0,5	25	0	0,8406
EVT-368106	2026-06-03T19:00:15.219637100	NODE-042	Alanya Uçurum	Kaya Titreþimi	23,79	63	10,5	0,6794	0,5	17	0	0,5852
EVT-992490	2026-06-03T19:00:15.219637100	NODE-030	Aydýncýk	Mikro Heyelan	23,58	63	10,5	0,2135	0,5	17	0	0,9461
EVT-289767	2026-06-03T19:00:15.219637100	NODE-004	Kaledran	Ani Yaðýþ	23,92	63	10,5	0,5668	0,5	17	0	0,8446
EVT-404445	2026-06-03T19:00:15.219637100	NODE-003	Koru Burnu	Kaya Titreþimi	23,42	63	10,5	0,7616	0,5	17	0	0,9588
EVT-472359	2026-06-03T19:00:15.219637100	NODE-002	Alanya-Gazipaþa	Kaygan Yol	24,46	63	10,5	0,0406	0,5	17	0	0,4681
EVT-392365	2026-06-03T19:00:15.219637100	NODE-001	Alanya Doðu	Ani Yaðýþ	25,09	63	10,5	0,1069	0,5	17	0	0,7198
EVT-555181	2026-06-03T19:00:07.220915	NODE-043	Kayalýk Tepe	Düþük Görüþ	24,64	63	10,5	0,8562	0,5	22	0	0,8767
EVT-719204	2026-06-03T19:00:07.220915	NODE-041	Silifke	Þiddetli Rüzgar	22,9	63	10,5	0,1854	0,5	22	0	0,9616
EVT-539301	2026-06-03T19:00:07.220915	NODE-029	Aydýncýk Batý	Sis Yoðunlaþmasý	24,03	63	10,5	0,1215	0,5	22	0	0,8772
EVT-730545	2026-06-03T19:00:07.220915	NODE-019	Anamur	Kaya Titreþimi	23,74	63	10,5	0,1016	0,5	22	0	0,6073
EVT-239675	2026-06-03T19:00:07.220915	NODE-014	Viraj Bölgesi	Kaya Titreþimi	23,74	63	10,5	1,0146	0,5	22	0	0,413
EVT-803432	2026-06-03T19:00:07.220915	NODE-012	Sarýsu	Düþük Görüþ	23,37	63	10,5	0,102	0,5	22	0	0,5718
EVT-704197	2026-06-03T19:00:07.220915	NODE-011	Kayalýk Bölge	Þiddetli Rüzgar	23,04	63	10,5	0,6227	0,5	22	0	0,7407
EVT-238191	2026-06-03T19:00:07.220915	NODE-010	Uçurum Noktasý	Düþük Görüþ	23,77	63	10,5	0,8371	0,5	22	0	0,4077
EVT-922388	2026-06-03T18:59:59.223137200	NODE-045	Silifke Virajý	Ani Yaðýþ	24,69	63	10,5	0,5148	0,5	30	0	0,4616
EVT-617508	2026-06-03T18:59:59.223137200	NODE-022	Boðaz Geçidi	Kaya Titreþimi	24,49	63	10,5	0,5758	0,5	30	0	0,5188
EVT-610480	2026-06-03T18:59:59.223137200	NODE-007	Gazipaþa Batý	Ani Yaðýþ	24,38	63	10,5	0,1267	0,5	30	0	0,8415
EVT-233456	2026-06-03T18:59:51.211974900	NODE-043	Kayalýk Tepe	Mikro Heyelan	23,11	63	10,5	0,7828	0,5	27	0	0,5782
EVT-996300	2026-06-03T18:59:51.211974900	NODE-032	Kaya Kütlesi	Mikro Heyelan	24,09	63	10,5	0,5605	0,5	27	0	0,534
EVT-354875	2026-06-03T18:59:51.211974900	NODE-031	Aydýncýk Doðu	Mikro Heyelan	23,33	63	10,5	0,1097	0,5	27	0	0,9298
EVT-146899	2026-06-03T18:59:51.211974900	NODE-029	Aydýncýk Batý	Mikro Heyelan	22,6	63	10,5	0,0909	0,5	27	0	0,6835
EVT-854787	2026-06-03T18:59:51.211974900	NODE-028	Kýyý Kesiði-2	Mikro Heyelan	24,96	63	10,5	0,1051	0,5	27	0	0,9649
EVT-454510	2026-06-03T18:59:51.211974900	NODE-024	Bozyazý Batý	Düþük Görüþ	23,01	63	10,5	0,1327	0,5	27	0	0,842
EVT-350851	2026-06-03T18:59:51.211974900	NODE-023	Yüksek Kýyý	Kaya Titreþimi	23,18	63	10,5	0,6614	0,5	27	0	0,6863
EVT-492477	2026-06-03T18:59:51.211974900	NODE-023	Yüksek Kýyý	Ani Yaðýþ	24,48	63	10,5	0,6614	0,5	27	0	0,8916
EVT-949206	2026-06-03T18:59:51.211974900	NODE-022	Boðaz Geçidi	Düþük Görüþ	22,79	63	10,5	0,7676	0,5	27	0	0,8979
EVT-681268	2026-06-03T18:59:51.211974900	NODE-022	Boðaz Geçidi	Ani Yaðýþ	24,2	63	10,5	0,7676	0,5	27	0	0,9313
EVT-831751	2026-06-03T18:59:51.211974900	NODE-022	Boðaz Geçidi	Þiddetli Rüzgar	23,32	63	10,5	0,7676	0,5	27	0	0,4528
EVT-612497	2026-06-03T18:59:51.211974900	NODE-019	Anamur	Þiddetli Rüzgar	22,97	63	10,5	0,0669	0,5	27	0	0,9487
EVT-967770	2026-06-03T18:59:51.211974900	NODE-013	Karakabaklar	Kaya Titreþimi	25,08	63	10,5	0,7304	0,5	27	0	0,9097
EVT-722451	2026-06-03T18:59:51.211974900	NODE-012	Sarýsu	Ani Yaðýþ	25,07	63	10,5	0,0488	0,5	27	0	0,6775
EVT-626107	2026-06-03T18:59:51.211974900	NODE-011	Kayalýk Bölge	Kaya Titreþimi	23,4	63	10,5	0,4684	0,5	27	0	0,9938
EVT-369931	2026-06-03T18:59:43.219446200	NODE-043	Kayalýk Tepe	Þiddetli Rüzgar	22,37	63	10,5	0,7532	0,5	17	0	0,803
EVT-550024	2026-06-03T18:59:43.219446200	NODE-011	Kayalýk Bölge	Þiddetli Rüzgar	25	63	10,5	0,434	0,5	17	0	0,9223
EVT-482923	2026-06-03T18:59:35.221370200	NODE-045	Silifke Virajý	Kaya Titreþimi	25,06	63	10,5	1,002	0,5	24	0	0,7415
EVT-410654	2026-06-03T18:59:35.221370200	NODE-041	Silifke	Þiddetli Rüzgar	23,26	63	10,5	0,1009	0,5	24	0	0,7981
EVT-781484	2026-06-03T18:59:35.221370200	NODE-040	Taþucu	Mikro Heyelan	24,97	63	10,5	0,2079	0,5	24	0	0,8474
EVT-685222	2026-06-03T18:59:35.221370200	NODE-036	Limonlu	Mikro Heyelan	24,92	63	10,5	0,0646	0,5	24	0	0,9213
EVT-700275	2026-06-03T18:59:35.221370200	NODE-035	Yeniyurt	Düþük Görüþ	24,53	63	10,5	0,0803	0,5	24	0	0,904
EVT-317564	2026-06-03T18:59:35.221370200	NODE-018	Anamur Batý	Sis Yoðunlaþmasý	23,87	63	10,5	0,2058	0,5	24	0	0,5284
EVT-040346	2026-06-03T18:59:35.221370200	NODE-017	Yenipazar	Kaya Titreþimi	24,76	63	10,5	0,133	0,5	24	0	0,787
EVT-909360	2026-06-03T18:59:35.221370200	NODE-011	Kayalýk Bölge	Kaya Titreþimi	22,2	63	10,5	0,803	0,5	24	0	0,7067
EVT-194333	2026-06-03T18:59:35.221370200	NODE-010	Uçurum Noktasý	Þiddetli Rüzgar	22,92	63	10,5	0,8394	0,5	24	0	0,7546
EVT-131525	2026-06-03T18:59:27.222845100	NODE-045	Silifke Virajý	Þiddetli Rüzgar	23,67	63	10,5	0,3895	0,5	24	0	0,8044
EVT-349192	2026-06-03T18:59:27.222845100	NODE-043	Kayalýk Tepe	Þiddetli Rüzgar	22,56	63	10,5	0,521	0,5	24	0	0,5733
EVT-684315	2026-06-03T18:59:27.222845100	NODE-034	Kritik Viraj	Kaya Titreþimi	24,49	63	10,5	0,6839	0,5	24	0	0,6705
EVT-161233	2026-06-03T18:59:27.222845100	NODE-033	Uçurum Bölgesi	Kaya Titreþimi	22,36	63	10,5	0,6738	0,5	24	0	0,6219
EVT-205688	2026-06-03T18:59:27.222845100	NODE-031	Aydýncýk Doðu	Kaya Titreþimi	23,3	63	10,5	0,1959	0,5	24	0	0,9126
EVT-291230	2026-06-03T18:59:27.222845100	NODE-029	Aydýncýk Batý	Sis Yoðunlaþmasý	24,58	63	10,5	0,0823	0,5	24	0	0,4788
EVT-443388	2026-06-03T18:59:27.222845100	NODE-028	Kýyý Kesiði-2	Kaya Titreþimi	25,02	63	10,5	0,1298	0,5	24	0	0,5118
EVT-645895	2026-06-03T18:59:27.222845100	NODE-015	Kýyý Yolu	Þiddetli Rüzgar	23,58	63	10,5	0,0835	0,5	24	0	0,5755
EVT-344090	2026-06-03T18:59:27.222845100	NODE-014	Viraj Bölgesi	Kaya Titreþimi	24,02	63	10,5	0,6474	0,5	24	0	0,8151
EVT-436718	2026-06-03T18:59:27.222845100	NODE-013	Karakabaklar	Kaya Titreþimi	25,03	63	10,5	0,4781	0,5	24	0	0,5398
EVT-053421	2026-06-03T18:59:27.222845100	NODE-013	Karakabaklar	Þiddetli Rüzgar	23,62	63	10,5	0,4781	0,5	24	0	0,7458
EVT-030873	2026-06-03T18:59:27.222845100	NODE-012	Sarýsu	Þiddetli Rüzgar	24,03	63	10,5	0,1043	0,5	24	0	0,6252
EVT-901220	2026-06-03T18:59:19.226461800	NODE-044	Bozyazý Kritik	Ani Yaðýþ	23,98	63	10,5	0,7304	0,5	31	0	0,702
EVT-499500	2026-06-03T18:59:19.226461800	NODE-042	Alanya Uçurum	Kaya Titreþimi	23,73	63	10,5	0,5539	0,5	31	0	0,5767
EVT-613274	2026-06-03T18:59:19.226461800	NODE-024	Bozyazý Batý	Sis Yoðunlaþmasý	22,62	63	10,5	0,0978	0,5	31	0	0,4131
EVT-093015	2026-06-03T18:59:19.226461800	NODE-023	Yüksek Kýyý	Kaya Titreþimi	22,13	63	10,5	0,6771	0,5	31	0	0,882
EVT-834014	2026-06-03T18:59:19.226461800	NODE-022	Boðaz Geçidi	Mikro Heyelan	23,83	63	10,5	1,0343	0,5	31	0	0,4981
EVT-932797	2026-06-03T18:59:19.226461800	NODE-022	Boðaz Geçidi	Düþük Görüþ	22,67	63	10,5	1,0343	0,5	31	0	0,8422
EVT-191199	2026-06-03T18:59:19.226461800	NODE-021	Ýskele Bölgesi	Kaygan Yol	24,63	63	10,5	0,1754	0,5	31	0	0,9286
EVT-262377	2026-06-03T18:59:19.226461800	NODE-019	Anamur	Mikro Heyelan	22,44	63	10,5	0,1215	0,5	31	0	0,8189
EVT-856371	2026-06-03T18:59:19.226461800	NODE-013	Karakabaklar	Mikro Heyelan	23,49	63	10,5	0,8226	0,5	31	0	0,9946
EVT-896914	2026-06-03T18:59:19.226461800	NODE-012	Sarýsu	Ani Yaðýþ	23,47	63	10,5	0,1113	0,5	31	0	0,6182
EVT-537993	2026-06-03T18:59:19.226461800	NODE-011	Kayalýk Bölge	Mikro Heyelan	22,23	63	10,5	0,7071	0,5	31	0	0,9442
EVT-367122	2026-06-03T18:59:19.226461800	NODE-007	Gazipaþa Batý	Kaygan Yol	22,13	63	10,5	0,0811	0,5	31	0	0,7026
EVT-731652	2026-06-03T18:59:19.226461800	NODE-006	Kýyý Kesiði	Ani Yaðýþ	22,98	63	10,5	0,1102	0,5	31	0	0,4307
EVT-447958	2026-06-03T18:59:19.226461800	NODE-005	Yüksek Viraj	Düþük Görüþ	22,53	63	10,5	0,985	0,5	31	0	0,4076
EVT-785696	2026-06-03T18:59:19.226461800	NODE-005	Yüksek Viraj	Þiddetli Rüzgar	24,64	63	10,5	0,985	0,5	31	0	0,6248
EVT-237918	2026-06-03T18:59:19.226461800	NODE-004	Kaledran	Düþük Görüþ	23,47	63	10,5	0,3245	0,5	31	0	0,7257
EVT-427624	2026-06-03T18:59:19.226461800	NODE-004	Kaledran	Kaya Titreþimi	24,53	63	10,5	0,3245	0,5	31	0	0,7961
EVT-180459	2026-06-03T18:59:19.226461800	NODE-003	Koru Burnu	Düþük Görüþ	22,83	63	10,5	0,4034	0,5	31	0	0,9309
EVT-515371	2026-06-03T18:59:19.226461800	NODE-002	Alanya-Gazipaþa	Ani Yaðýþ	23,83	63	10,5	0,1014	0,5	31	0	0,4544
EVT-063745	2026-06-03T18:59:19.224457200	NODE-001	Alanya Doðu	Düþük Görüþ	22,37	63	10,5	0,1221	0,5	31	0	0,7888
EVT-946638	2026-06-03T18:59:11.219807200	NODE-040	Taþucu	Mikro Heyelan	24,92	63	10,5	0,1602	0,5	28	0	0,4681
EVT-986165	2026-06-03T18:59:11.219807200	NODE-039	Silifke Yakýný	Ani Yaðýþ	24,1	63	10,5	0,101	0,5	28	0	0,9433
EVT-390387	2026-06-03T18:59:11.219807200	NODE-038	Göksu Deltasý	Ani Yaðýþ	22,44	63	10,5	0,1492	0,5	28	0	0,8061
EVT-787974	2026-06-03T18:59:11.219807200	NODE-037	Silifke Batý	Kaya Titreþimi	24,1	63	10,5	0,0083	0,5	28	0	0,4304
EVT-644650	2026-06-03T18:59:11.219807200	NODE-036	Limonlu	Þiddetli Rüzgar	24,94	63	10,5	0,1845	0,5	28	0	0,4323
EVT-734016	2026-06-03T18:59:11.219807200	NODE-025	Bozyazý	Sis Yoðunlaþmasý	23,9	63	10,5	0,1646	0,5	28	0	0,7445
EVT-214251	2026-06-03T18:59:11.219807200	NODE-022	Boðaz Geçidi	Mikro Heyelan	24,19	63	10,5	1,0287	0,5	28	0	0,6111
EVT-708000	2026-06-03T18:59:11.219807200	NODE-021	Ýskele Bölgesi	Þiddetli Rüzgar	22,83	63	10,5	0,0041	0,5	28	0	0,9062
EVT-774567	2026-06-03T18:59:11.219807200	NODE-020	Anamur Tünel	Kaygan Yol	22,7	63	10,5	0,1152	0,5	28	0	0,6616
EVT-513498	2026-06-03T18:59:11.219807200	NODE-019	Anamur	Sis Yoðunlaþmasý	24,27	63	10,5	0,1016	0,5	28	0	0,5458
EVT-461181	2026-06-03T18:59:11.219807200	NODE-016	Ören	Sis Yoðunlaþmasý	23,12	63	10,5	0,1831	0,5	28	0	0,9686
EVT-814828	2026-06-03T18:59:11.219807200	NODE-015	Kýyý Yolu	Kaya Titreþimi	22,56	63	10,5	0,1138	0,5	28	0	0,6605
EVT-315953	2026-06-03T18:59:11.219807200	NODE-010	Uçurum Noktasý	Kaya Titreþimi	22,11	63	10,5	0,774	0,5	28	0	0,8542
EVT-561165	2026-06-03T18:59:03.225340500	NODE-042	Alanya Uçurum	Kaya Titreþimi	22,98	63	10,5	1,1729	0,5	22	0	0,7996
EVT-931998	2026-06-03T18:59:03.225340500	NODE-038	Göksu Deltasý	Sis Yoðunlaþmasý	24,84	63	10,5	0,108	0,5	22	0	0,4277
EVT-017932	2026-06-03T18:59:03.225340500	NODE-037	Silifke Batý	Düþük Görüþ	24,38	63	10,5	0,2203	0,5	22	0	0,6176
EVT-591059	2026-06-03T18:59:03.225340500	NODE-030	Aydýncýk	Kaygan Yol	23,99	63	10,5	0,1196	0,5	22	0	0,4468
EVT-465354	2026-06-03T18:59:03.225340500	NODE-022	Boðaz Geçidi	Kaya Titreþimi	24,73	63	10,5	0,6829	0,5	22	0	0,9821
EVT-329279	2026-06-03T18:59:03.225340500	NODE-022	Boðaz Geçidi	Mikro Heyelan	24,59	63	10,5	0,6829	0,5	22	0	0,963
EVT-666048	2026-06-03T18:59:03.225340500	NODE-021	Ýskele Bölgesi	Sis Yoðunlaþmasý	23,1	63	10,5	0,1776	0,5	22	0	0,8541
EVT-681307	2026-06-03T18:59:03.225340500	NODE-020	Anamur Tünel	Sis Yoðunlaþmasý	22,42	63	10,5	0,3983	0,5	22	0	0,6256
EVT-888553	2026-06-03T18:59:03.225340500	NODE-019	Anamur	Þiddetli Rüzgar	23,92	63	10,5	0,1799	0,5	22	0	0,942
EVT-335153	2026-06-03T18:59:03.225340500	NODE-005	Yüksek Viraj	Kaya Titreþimi	22,68	63	10,5	0,8691	0,5	22	0	0,7475
EVT-059569	2026-06-03T18:59:03.225340500	NODE-004	Kaledran	Kaya Titreþimi	24,31	63	10,5	0,8894	0,5	22	0	0,6844
EVT-840358	2026-06-03T18:59:03.225340500	NODE-003	Koru Burnu	Düþük Görüþ	24,57	63	10,5	0,5144	0,5	22	0	0,9681
EVT-687588	2026-06-03T18:59:03.222833	NODE-002	Alanya-Gazipaþa	Mikro Heyelan	24,65	63	10,5	0,1975	0,5	22	0	0,6055
EVT-659105	2026-06-03T18:58:55.222492300	NODE-030	Aydýncýk	Kaya Titreþimi	24,9	63	10,5	0,1211	0,5	19	0	0,9013
EVT-438792	2026-06-03T18:58:55.222492300	NODE-030	Aydýncýk	Kaygan Yol	23,1	63	10,5	0,1211	0,5	19	0	0,8121
EVT-132479	2026-06-03T18:58:55.222492300	NODE-027	Hacýkýrý	Þiddetli Rüzgar	22,5	63	10,5	0,0536	0,5	19	0	0,9387
EVT-274909	2026-06-03T18:58:55.222492300	NODE-026	Bozyazý Doðu	Ani Yaðýþ	24,13	63	10,5	0,0581	0,5	19	0	0,7371
EVT-596518	2026-06-03T18:58:55.222492300	NODE-023	Yüksek Kýyý	Düþük Görüþ	22,21	63	10,5	0,8718	0,5	19	0	0,4631
EVT-296062	2026-06-03T18:58:55.222492300	NODE-022	Boðaz Geçidi	Düþük Görüþ	22,79	63	10,5	0,7766	0,5	19	0	0,5582
EVT-317402	2026-06-03T18:58:55.222492300	NODE-017	Yenipazar	Ani Yaðýþ	23,92	63	10,5	0,1694	0,5	19	0	0,5583
EVT-627488	2026-06-03T18:58:55.222492300	NODE-016	Ören	Düþük Görüþ	24,41	63	10,5	0,1779	0,5	19	0	0,8163
EVT-952316	2026-06-03T18:58:55.222492300	NODE-015	Kýyý Yolu	Þiddetli Rüzgar	24,06	63	10,5	0,0183	0,5	19	0	0,8975
EVT-841821	2026-06-03T18:58:47.223952900	NODE-042	Alanya Uçurum	Ani Yaðýþ	24,78	63	10,5	0,7793	0,5	23	0	0,886
EVT-566522	2026-06-03T18:58:47.223952900	NODE-042	Alanya Uçurum	Mikro Heyelan	23,32	63	10,5	0,7793	0,5	23	0	0,9496
EVT-632862	2026-06-03T18:58:47.223952900	NODE-039	Silifke Yakýný	Kaya Titreþimi	23,05	63	10,5	0,193	0,5	23	0	0,4933
EVT-785322	2026-06-03T18:58:47.223952900	NODE-038	Göksu Deltasý	Þiddetli Rüzgar	22,61	63	10,5	0,0541	0,5	23	0	0,7037
EVT-661976	2026-06-03T18:58:47.223952900	NODE-029	Aydýncýk Batý	Kaygan Yol	22,94	63	10,5	0,1162	0,5	23	0	0,7883
EVT-254917	2026-06-03T18:58:47.223952900	NODE-028	Kýyý Kesiði-2	Düþük Görüþ	23,91	63	10,5	0,1476	0,5	23	0	0,5404
EVT-480784	2026-06-03T18:58:47.223952900	NODE-027	Hacýkýrý	Sis Yoðunlaþmasý	24,64	63	10,5	0,1589	0,5	23	0	0,7307
EVT-851536	2026-06-03T18:58:47.223952900	NODE-024	Bozyazý Batý	Sis Yoðunlaþmasý	24,5	63	10,5	0,1427	0,5	23	0	0,746
EVT-025562	2026-06-03T18:58:47.223952900	NODE-023	Yüksek Kýyý	Þiddetli Rüzgar	24,67	63	10,5	0,4636	0,5	23	0	0,5984
EVT-730121	2026-06-03T18:58:47.223952900	NODE-022	Boðaz Geçidi	Þiddetli Rüzgar	24,56	63	10,5	1,0928	0,5	23	0	0,677
EVT-055342	2026-06-03T18:58:47.223952900	NODE-005	Yüksek Viraj	Ani Yaðýþ	23,12	63	10,5	0,3303	0,5	23	0	0,8291
EVT-271240	2026-06-03T18:58:47.223952900	NODE-004	Kaledran	Ani Yaðýþ	23,29	63	10,5	1,0598	0,5	23	0	0,9682
EVT-718523	2026-06-03T18:58:47.223952900	NODE-004	Kaledran	Kaya Titreþimi	22,86	63	10,5	1,0598	0,5	23	0	0,7188
EVT-237687	2026-06-03T18:58:47.223952900	NODE-003	Koru Burnu	Þiddetli Rüzgar	24,64	63	10,5	0,8323	0,5	23	0	0,871
EVT-277300	2026-06-03T18:58:47.223952900	NODE-003	Koru Burnu	Düþük Görüþ	23,87	63	10,5	0,8323	0,5	23	0	0,4683
EVT-385232	2026-06-03T18:58:47.223952900	NODE-002	Alanya-Gazipaþa	Kaya Titreþimi	23,54	63	10,5	0,1498	0,5	23	0	0,9928
EVT-584069	2026-06-03T18:58:47.221845800	NODE-001	Alanya Doðu	Kaygan Yol	24,63	63	10,5	0,153	0,5	23	0	0,5476
EVT-218694	2026-06-03T18:58:39.217623500	NODE-018	Anamur Batý	Ani Yaðýþ	22,57	63	10,5	0,0468	0,5	19	0	0,6562
EVT-788483	2026-06-03T18:58:39.217623500	NODE-017	Yenipazar	Sis Yoðunlaþmasý	23,53	63	10,5	0,1191	0,5	19	0	0,8714
EVT-751827	2026-06-03T18:58:39.217623500	NODE-016	Ören	Kaya Titreþimi	23,4	63	10,5	0,0823	0,5	19	0	0,7374
EVT-222051	2026-06-03T18:58:39.217623500	NODE-007	Gazipaþa Batý	Kaya Titreþimi	23,03	63	10,5	0,0684	0,5	19	0	0,5996
EVT-092815	2026-06-03T18:58:31.222776400	NODE-043	Kayalýk Tepe	Ani Yaðýþ	23,12	63	10,5	0,5874	0,5	11	0	0,692
EVT-733292	2026-06-03T18:58:31.222776400	NODE-039	Silifke Yakýný	Kaya Titreþimi	24,55	63	10,5	0,0827	0,5	11	0	0,6211
EVT-353687	2026-06-03T18:58:31.222776400	NODE-038	Göksu Deltasý	Sis Yoðunlaþmasý	24,62	63	10,5	0,069	0,5	11	0	0,4076
EVT-461469	2026-06-03T18:58:31.222776400	NODE-011	Kayalýk Bölge	Ani Yaðýþ	25,06	63	10,5	0,5542	0,5	11	0	0,594
EVT-854452	2026-06-03T18:58:31.222776400	NODE-010	Uçurum Noktasý	Mikro Heyelan	24,06	63	10,5	0,6781	0,5	11	0	0,8931
EVT-326895	2026-06-03T18:58:31.222776400	NODE-010	Uçurum Noktasý	Mikro Heyelan	23,22	63	10,5	0,6781	0,5	11	0	0,7226
EVT-856438	2026-06-03T18:58:23.213467600	NODE-043	Kayalýk Tepe	Kaya Titreþimi	24,69	63	10,5	0,4874	0,5	33	0	0,4432
EVT-416892	2026-06-03T18:58:23.213467600	NODE-042	Alanya Uçurum	Kaygan Yol	24,92	63	10,5	0,4428	0,5	33	0	0,5858
EVT-066858	2026-06-03T18:58:23.213467600	NODE-015	Kýyý Yolu	Sis Yoðunlaþmasý	24,09	63	10,5	0,2124	0,5	33	0	0,4087
EVT-721992	2026-06-03T18:58:23.213467600	NODE-014	Viraj Bölgesi	Ani Yaðýþ	22,22	63	10,5	0,5781	0,5	33	0	0,6145
EVT-735075	2026-06-03T18:58:23.213467600	NODE-013	Karakabaklar	Mikro Heyelan	22,89	63	10,5	1,064	0,5	33	0	0,609
EVT-239493	2026-06-03T18:58:23.213467600	NODE-011	Kayalýk Bölge	Düþük Görüþ	24,52	63	10,5	0,7978	0,5	33	0	0,678
EVT-040449	2026-06-03T18:58:23.213467600	NODE-010	Uçurum Noktasý	Ani Yaðýþ	22,22	63	10,5	0,907	0,5	33	0	0,609
EVT-905744	2026-06-03T18:58:23.213467600	NODE-005	Yüksek Viraj	Kaya Titreþimi	23,05	63	10,5	1,0815	0,5	33	0	0,7819
EVT-007719	2026-06-03T18:58:23.213467600	NODE-004	Kaledran	Mikro Heyelan	23,47	63	10,5	0,8415	0,5	33	0	0,6273
EVT-182238	2026-06-03T18:58:23.213467600	NODE-003	Koru Burnu	Mikro Heyelan	24,45	63	10,5	0,5608	0,5	33	0	0,6485
EVT-342401	2026-06-03T18:58:15.211182900	NODE-043	Kayalýk Tepe	Mikro Heyelan	22,37	63	10,5	0,6305	0,5	32	0	0,8633
EVT-076850	2026-06-03T18:58:15.211182900	NODE-033	Uçurum Bölgesi	Kaya Titreþimi	22,16	63	10,5	0,6264	0,5	32	0	0,623
